severity,category,address,city,listing_id,page,snippet
HARD,school_steering,1280 Katrina Course,Palm Bay,0f1dbde0-203d-40da-92ed-4050a17e09e8,,Zoned for Palm Bay Elementary and Palm Bay Magnet High School.
HARD,school_steering,12814 Oulton Circle,Orlando,715dd00c-ec13-4e8c-96b1-6086d220d861,,"Minutes from Lake Nona Medical City, Nemours Children's Hospital, UCF Medical School, Valencia College & across the street from Lake Nona High School."
HARD,school_steering,12814 Oulton Circle,Orlando,715dd00c-ec13-4e8c-96b1-6086d220d861,,"Zoned for Eagle Creek Elementary School, Lake Nona Middle School and Lake Nona High School."
HARD,school_steering,1288 Cloverlawn Ave,Orlando,45425942-a6a0-41d0-8e41-067321c208e2,,"Zoned for Lake Como Elementary School, Lake Como Middle School and Boone High School."
HARD,school_steering,1310 Fairview Avenue,Winter Park,76fac962-2a84-4f36-9a36-60e0368eeb3f,,"Spend your weekends strolling along Winter Park’s iconic Park Avenue, exploring local restaurants, or enjoying nearby schools such as Edgewater High School, Killarney Elementary, College Park Middle, St."
HARD,school_steering,13168 Lexington Summit St,Orlando,a511cfbd-5e97-432c-b7a8-715800aeef57,,"You'll also appreciate the close proximity to UCF, top-rated schools, FL-408, and Downtown Orlando, which is only about 12 miles away."
HARD,school_steering,1318 Kewannee Trail,Maitland,a2bf61cf-ebd1-4e02-9191-94c190502117,,Elementary: English Estates Elementary School
HARD,school_steering,1318 Kewannee Trail,Maitland,a2bf61cf-ebd1-4e02-9191-94c190502117,,Middle: South Seminole Middle School
HARD,school_steering,1318 Kewannee Trail,Maitland,a2bf61cf-ebd1-4e02-9191-94c190502117,,High: Lake Howell High School
HARD,school_steering,132 Sabal Palm Court,Sanford,c8c39f78-375a-40cd-a175-8087522bb87a,,"Zoned for Region 2 Elementary School, Millennium Middle School, and Seminole High School."
HARD,school_steering,132 Vista Verdi Circle Unit 128,Lake Mary,5e8ff942-5460-40d8-b3c4-50fd44bec202,,"Zoned for Heathrow Elementary School, Markham Woods Middle School, and Lake Mary High School."
HARD,school_steering,1321 Myrtle Dr,Longwood,fa619744-71d7-48d8-b768-6a44f8d01939,,"Conveniently zoned for Seminole County’s highly rated schools: Woodlands Elementary, Rock Lake Middle, and Lake Mary High School."
HARD,school_steering,1325 Rotonda Pt #137,Lake Mary,121e9959-8765-48f7-8ea2-a2ea18fe165d,,"Zoned for Heathrow Elementary School, Markham Woods Middle School, and Lake Mary High School."
HARD,school_steering,1333 Golf Point Loop,Apopka,e4b7663b-afef-4941-bbcd-d6ce6173d7da,,"For families, the assigned public schools are Apopka Elementary School, Wolf Lake Middle School, and Apopka High School."
HARD,school_steering,13346 Boulder Woods Circle,Orlando,2377ccba-3a12-4637-b99e-1e38471cddc0,,"Zoned for Meadow Woods Elementary School, Meadow Woods Middle School and Cypress Creek High School."
HARD,school_steering,13352 Willow Bluestar Loop,Riverview,9cd02b78-e813-4179-98bb-cfae6eb2a147,,Zoned for great schools including Eisenhower Middle School.
HARD,school_steering,137 Villa Di Este Ter,Lake Mary,fcd58a9a-3b92-401c-9e57-beb0a71991af,,Top-Rated School Zone:
HARD,school_steering,137 Villa Di Este Ter,Lake Mary,fcd58a9a-3b92-401c-9e57-beb0a71991af,,Heathrow Elementary School Markham Woods Middle School Lake Mary High School
HARD,school_steering,137 Villa Di Este Ter,Lake Mary,40d85c0e-e32f-4b70-8c01-536a739bb407,,"Zoned for esteemed schools: Heathrow Elementary School, Markham Woods Middle School, and Lake Mary High School."
HARD,school_steering,13807 Guildhall Circle,Orlando,b056939e-ca57-43bf-a716-60cad8ff3928,,"Zoned for Sunrise Elementary, Discovery Middle and Timber Creek High School."
HARD,school_steering,1381 Patterson Ter,Lake Mary,71b41842-716e-47a6-a4b5-168cb35a309b,,"The home is zoned for Seminole County schools, including Crystal Lake Elementary, Millennium Middle, and Seminole High School."
HARD,school_steering,13828 Guildhall Circle,Orlando,99075a0d-2a4f-4df7-8084-233e09a3e462,,"Close to neighborhood elementary school, Waterford Lakes Town Center, shopping, restaurants, Siemens & Lockheed Martin, near SR 408 & 417."
HARD,school_steering,13906 Title Way,Winter Garden,648c8328-13fd-471b-83ae-8b75dc4748d3,,"Located in top-rated Winter Garden school zones, this amazing property is just minutes to the 429, Winter Garden Village and only 30 minutes to the center of Orlando and the attractions."
HARD,school_steering,1408 Patrick St,Kissimmee,dd197780-1318-4380-80be-2cc911dc212e,,"Zoned for Thacker Avenue Elementary, Kissimmee Middle, and Osceola High School."
HARD,school_steering,1410 Patrick St,Kissimmee,0f65fe25-b36e-4cb1-9656-6c34cee20adc,,"Zoned for Thacker Avenue Elementary, Kissimmee Middle, and Osceola High School."
HARD,school_steering,1420 MALIBU CIRCLE NE,Palm Bay,ecdd86f9-a61e-414c-8bf4-627152aad8e2,,Zoned for Rivera Elementary School and Palm Bay Magnet Senior High School.
HARD,school_steering,1427 Voltaire Street,Deltona,ed883201-83d8-4fff-8d13-2a291fcba178,,"Zoned for Timbercrest Elementary School, Galaxy Middle School, and Deltona High School."
HARD,school_steering,1429 Farrindon Circle,Heathrow,b41d67cd-9ed8-409d-b0a1-9672e82e35f9,,"Zoned for Heathrow Elementary School, Markham Woods Middle School and Seminole High School."
HARD,school_steering,14412 Orchard Hills Blvd,Winter Garden,c1d03fc8-01c0-41f2-a7f1-788d8fdf7de5,,"Located just a short drive to Hamlin Town Center, SR 429, and top-rated schools, this home offers unbeatable convenience in a serene neighborhood setting."
HARD,school_steering,1447 Swift Ct.,Poinciana,dbe78f89-cebf-4c01-8979-a676d4985ab1,,Zoned for Lake Marion Creek Middle and Haines City Senior High School.
HARD,school_steering,146 Brushcreek Drive,Sanford,6d885a43-1ea1-4a49-95ef-352fd6877fa7,,"Zoned for Region 1 Elementary Schools, Sanford Middle School and Seminole High School."
HARD,school_steering,1498 Farrindon Cir,Heathrow,542d8fcb-83b4-4999-aed3-702414f9358e,,"School zoning includes Heathrow Elementary School, Markham Woods Middle School, and Seminole High School."
HARD,school_steering,1500 Coronet Drive,Deltona,780906da-164a-4e2b-8457-bf9d6c97570c,,"Zoned for Forest Lake Elementary School, Deltona Middle School and Deltona High School."
HARD,school_steering,151 Trevor Court,Lake Mary,42bd1db8-7c88-44dc-8355-1c325af0b69e,,"Zoned for Heathrow Elementary School, Markham Woods Middle School, and Seminole High School."
HARD,school_steering,1518 Almond Ave,Orlando,8bdec8c0-35ea-4273-b7f5-cece7f337ae9,,"Zoned for Baldwin Park Elementary School, Glenridge Middle School and Winter Park High School."
HARD,school_steering,152 Trevor Court,Heathrow,9af91cea-f370-4ca0-87a1-92d256189888,,"Zoned for Heathrow Elementary School, Markham Woods Middle School, and Seminole High School."
HARD,school_steering,1524 Downy Birch Lane,Longwood,5c6fd59b-5f7b-4669-bb0b-c3b31ca527fe,,"Minutes from I-4, SunRail, top-rated schools, shopping, and restaurants."
HARD,school_steering,1524 Downy Birch Lane,Longwood,5c6fd59b-5f7b-4669-bb0b-c3b31ca527fe,,Zoned for: • Highlands Elementary • Greenwood Lakes Middle • Lake Mary High
HARD,school_steering,1546 Downy Birch Lane,Longwood,38ed936b-4548-4d99-94b3-6e39946e8066,,"Zoned for Longwood Elementary School, Greenwood Lakes Middle School and Lake Mary High School."
HARD,school_steering,155 Trevor Ct,Heathrow,b7963b4d-410a-4b1d-8d80-6df225a9d943,,"Zoned for Heathrow Elementary School, Markham Woods Middle School, and Seminole High School."
HARD,school_steering,1554 Downy Birch Lane,Longwood,979ee6d0-9435-48f4-ba34-46717abbd892,,"Zoned for Highlands Elementary School, Greenwood Lakes Middle School and Lake Mary High School."
HARD,school_steering,1567 Farrindon Circle,Lake Mary,3c0c53ec-f601-4650-86e1-a3a5029f0fa9,,"School zoning includes Heathrow Elementary School, Markham Woods Middle School, and Seminole High School."
HARD,school_steering,1590 Shadowmoss Circle,Lake Mary,41704ae9-b2f9-4dd9-9650-9a394cd8538e,,"Conveniently located near I-4, shopping, dining, and the Seminole Wekiva Trail, and zoned for Heathrow Elementary, Markham Woods Middle, and Seminole High School, this home combines luxury, lifestyle, and location in one"
HARD,school_steering,1615 Cracker Creek Ct,Oviedo,59fc292f-6faf-4d29-bd55-3f6daeb99e94,,Area is recognize as a premier national school district.
HARD,school_steering,1653 Cherry Ridge Dr,Lake Mary,7d02e2cd-c475-4da0-a0d7-0d7c47225479,,"Zoned for Heathrow Elementary School, Markham Woods Middle School, and Seminole High School."
HARD,school_steering,1664 Pine Bay Drive,Lake Mary,8281fd32-5501-405c-adcb-24346f829e25,,Superior Location & Top-Rated Schools: The home offers an easy commute with quick access to SR 417 and I-4.
HARD,school_steering,1664 Pine Bay Drive,Lake Mary,8281fd32-5501-405c-adcb-24346f829e25,,"Zoned For Top-Rated Schools: Woodlands Elementary, Markham Woods Middle, and Lake Mary High School."
HARD,school_steering,1668 Tennyson Court,Lake Mary,c84fd9a8-eb73-49b5-bd8c-4c54151f7edf,,"Zoned for Heathrow Elementary School, Markham Woods Middle School, and Seminole High School."
HARD,school_steering,167 Briarwood Drive,Debary,376fff56-2f31-44f5-a4ae-35d0b4c16584,,This property is located within the Volusia County School District.
HARD,school_steering,167 Briarwood Drive,Debary,376fff56-2f31-44f5-a4ae-35d0b4c16584,,Elementary: DeBary Elementary School
HARD,school_steering,167 Briarwood Drive,Debary,376fff56-2f31-44f5-a4ae-35d0b4c16584,,Middle: River Springs Middle School
HARD,school_steering,167 Briarwood Drive,Debary,376fff56-2f31-44f5-a4ae-35d0b4c16584,,High: University High School
HARD,school_steering,167 Briarwood Drive,Debary,376fff56-2f31-44f5-a4ae-35d0b4c16584,,"Zoned for Debary Elementary School, River Springs Middle School, and University High School."
HARD,school_steering,1673 Cherry Ridge Drive,Lake Mary,eb13e1e9-75fd-493e-b909-fcc691a2b9cd,,"Zoned for Heathrow Elementary School, Markham Woods Middle School, and Seminole High School."
HARD,school_steering,1679 Shadowmoss Cir,Lake Mary,d94993d7-1363-4a07-8814-258f6fc9102d,,"For families, the schools zoned for this home are Crystal Lake Elementary School, Markham Woods Middle School, and Lake Mary High School."
HARD,school_steering,1695 W Lake Mary Blvd,Lake Mary,a70a92f7-1e53-4537-a165-220b40496ceb,,"Zoned for Lake Mary Elementary School, Greenwood Lakes Middle School and Lake Mary High School."
HARD,school_steering,16950 Deer Oak Ln,Orlando,06396aaf-9ef1-47f1-b05d-f6fd831bf520,,"Zoned for Timber Lakes Elementary, Timber Springs Middle, and Timber Creek High Schools."
HARD,school_steering,1704 Weltin Street,Orlando,bac95839-bf65-45b3-82fa-886ce63c07f7,,"Zoned for Audubon Park Elementary, Howard Middle, and Edgewater High School."
HARD,school_steering,1709 Pine Bay Dr,Lake Mary,3dd24ecf-4515-4259-9f4d-e8047bbc7766,,"Zoned for Woodlands Elementary School, Markham Woods Middle School, and Lake Mary High School."
HARD,school_steering,1713 Pine Bay Dr,Lake Mary,c9abbf1b-838d-4cce-970d-89514b97b67a,,"Zoned for Woodlands Elementary School, Markham Woods Middle School, and Lake Mary High School."
HARD,school_steering,1720 Merrick Rd,Lakeland,912250ea-d31e-4525-8552-4cabb58a7034,,"Schools nearby are Phillip O'Brien Elementary, Crystal Lake Middle, and Tenoroc High School."
HARD,school_steering,1735 Barrow Street,Deltona,9b930ba8-d5cf-4575-b88b-d276280ad71e,,"Zoned for Timbercrest Elementary School, Galaxy Middle School, and Deltona High School."
HARD,school_steering,1746 Stafford Dr,Orlando,ec2cf846-f4ab-44e9-8fa9-731716baad60,,"Located in a peaceful, established neighborhood, this home is close to Conway Chain of Lakes, major highways, top-rated schools, shopping, dining, parks, and more—offering both privacy and convenience."
HARD,school_steering,1752 Buckeye Rd,Davenport,61c4bfe5-d3cb-4e64-b4a7-920530c528a8,,"Located minutes away from Champions Gate, Disney and zoned for Horizons Elementary, Shelley S."
HARD,school_steering,1752 Buckeye Rd,Davenport,61c4bfe5-d3cb-4e64-b4a7-920530c528a8,,"Boone Middle School, and Ridge Community High School."
HARD,school_steering,1766 Travertine Terrace,Sanford,ed4e30d2-e903-40e8-bf3a-dc12b4a8af67,,"Zoned for Region 1 Elementary School, Sanford Middle School and Seminole High School."
HARD,school_steering,17777 Crescent Moon Loop,Lakewood Ranch,9eaa2224-8827-439c-a501-e70f8c73c8f6,,"Located in one of Lakewood Ranch’s most desirable communities, you’ll enjoy convenient access to top-rated schools, shopping, dining, golf, and nearby Gulf Coast beaches."
HARD,school_steering,1780 Carley Court,Orlando,6795a614-7057-4828-ab86-4147947cba1c,,"- Top-Rated Schools: Baldwin Park is known for its excellent schools, making it a desirable location for families."
HARD,school_steering,1782 Carley Court,Orlando,918ffa00-233b-43da-a5ae-75f1443a75a6,,"Enjoy a peaceful, private setting while walking distance to upscale dining, boutique shopping, farmers' markets, and the lake's scenic trails — all within Baldwin Park's top-rated schools and welcoming community atmosphe"
HARD,school_steering,17973 Frame Bend,Land O Lakes,7cd662ae-2f7d-4e0d-bd24-5e621ac638af,,"Located just minutes from top-rated schools, shopping, and dining, this home offers both convenience and luxury."
HARD,school_steering,17973 Frame Bend,Land O Lakes,7cd662ae-2f7d-4e0d-bd24-5e621ac638af,,"Zoned for the highly rated Bexley Elementary, Charles Rushe Middle, Sunlake High School."
HARD,school_steering,1820 Sunset Palm Drive,Apopka,be0e79da-5ace-41e0-88f4-73ab40187a80,,"Zoned for Rock Spring Elementary, Apopka Middle, and Apopka High Schools."
HARD,school_steering,1834 Raspberry Cane Court,Longwood,739063a3-9681-4024-a453-0fc922486c95,,"Zoned for Highlands Elementary, Greenwood Lakes Middle, and Lake Mary High School."
HARD,school_steering,188 Angel Trumpet Way,Oviedo,b381cad8-ae7a-445c-a2ca-7921db69bdcc,,"Zoned for Evans Elementary School, Jackson Heights Middle School and Oviedo High School."
HARD,school_steering,1890 Valley Wood Way,Lake Mary,c2212fc6-0c9e-4917-9905-684b3619c247,,"Zoned for Woodlands Elementary School, Markham Woods Middle School, and Lake Mary High School."
HARD,school_steering,1891 Valley Wood Way,Lake Mary,68118ef9-93e4-49d3-a118-42f3e8cf231c,,"Zoned for Woodlands Elementary School, Markham Woods Middle School, and Lake Mary High School."
HARD,school_steering,1894 Crystal Grove Dr,Lakeland,52cd4f99-e89a-4c8b-8542-7e29c259015c,,"Nearby schools are Crystal Lake Elementary, Crystal Lake Middle, and Lakeland Senior High School"
HARD,school_steering,1898 Crystal Grove Dr,Lakeland,3a6d3da5-e954-4cc6-b5ed-d86c57eb35d9,,"Nearby schools are Crystal Lake Elementary, Crystal Lake Middle, and Lakeland Senior High School"
HARD,school_steering,1904 Crystal Grove Dr,Lakeland,de3ed070-1b28-46b7-b78f-89cb9ac3af5c,,Nearby Schools: Crystal Lake Elementary Crystal Lake Middle Lakeland Senior High School
HARD,school_steering,1914 Lanier Court,Winter Park,506313eb-f761-4e52-98a4-2439f4127cb5,,"Zoned for Brookshire Elementary School, Glenridge Middle School and Winter Park High School."
